order_id,customer_id,order_date,revenue,units,region,product
ORD-009743,CUS-1002,2024-06-30,246.74,44,North,Widget A
ORD-009744,CUS-1003,01/02/2024,1109.8,27,  Central  ,Widget A
ORD-009745,CUS-1003,2024-03-15,340.72,46,South,Widget B
ORD-009746,CUS-1002,01/02/2024,722.94,25,West,Widget B
ORD-009747,nan,01/02/2024,1064.17,40,North,Widget A
ORD-009748,CUS-1003,2024-06-30,1412.95,12,South,Widget B
ORD-009749,CUS-1001,2024-01-01,1950.68,39,North,Gadget C
ORD-009750,nan,not-a-date,1838.01,11,West,Gadget C
ORD-009751,nan,2024-01-01,1045.69,46,South,Widget A
ORD-009752,CUS-1001,01/02/2024,631.72,29,West,Gadget C
ORD-009753,CUS-1001,2024-06-30,1078.53,38,West,Gadget C
ORD-009754,CUS-1002,not-a-date,739.67,45,North,Widget A
ORD-009755,CUS-1002,2024-01-01,924.38,5,South,Widget A
ORD-009756,CUS-1002,2024-01-01,1829.57,17,East,Widget A
ORD-009757,CUS-1002,2024-03-15,1033.36,29,West,Widget A
ORD-009758,CUS-1001,2024-01-01,92.89,1,West,Widget B
ORD-009759,CUS-1001,2024-06-30,1371.26,2,East,Widget B
ORD-009760,nan,2024-01-01,569.14,33,East,Widget A
ORD-009761,CUS-1001,2024-01-01,435.57,9,  Central  ,Widget B
ORD-009762,CUS-1002,2024-03-15,1535.34,25,South,Widget A
ORD-009763,CUS-1001,2024-01-01,339.45,34,North,Widget A
ORD-009764,CUS-1002,2024-01-01,1222.46,39,North,Widget A
ORD-009765,CUS-1002,2024-01-01,1636.14,46,South,Widget A
ORD-009766,CUS-1001,2024-06-30,608.1,2,North,Widget B
ORD-009767,CUS-1002,01/02/2024,949.75,1,West,Widget A
ORD-009768,CUS-1002,2024-06-30,1159.5,3,East,nan
ORD-009769,CUS-1001,2024-01-01,1285.8,38,West,Gadget C
ORD-009770,CUS-1001,2024-01-01,1944.14,5,  Central  ,Widget A
ORD-009771,CUS-1002,2024-01-01,1778.76,23,South,Gadget C
ORD-009772,CUS-1002,2024-01-01,425.96,1,West,Widget B
ORD-009773,CUS-1002,2024-01-01,1096.09,41,West,Widget A
ORD-009774,CUS-1003,2024-01-01,324.11,40,South,Widget A
ORD-009775,CUS-1001,2024-01-01,129.42,32,North,Widget B
ORD-009776,CUS-1001,2024-03-15,742.53,48,North,Gadget C
ORD-009777,CUS-1002,2024-01-01,646.41,29,West,Widget A
ORD-009778,CUS-1002,01/02/2024,-299.33,34,  Central  ,Gadget C
ORD-009779,CUS-1003,2024-01-01,1286.09,21,South,Widget B
ORD-009780,CUS-1001,01/02/2024,777.33,49,East,Widget A
ORD-009781,CUS-1002,2024-03-15,1735.82,18,North,Widget B
ORD-009782,CUS-1002,2024-03-15,1685.08,12,West,Widget A
ORD-009783,CUS-1001,2024-03-15,-377.16,25,North,Widget B
ORD-009784,CUS-1002,2024-01-01,707.98,9,North,Widget A
ORD-009785,CUS-1002,2024-01-01,491.95,33,  Central  ,Widget A
ORD-009786,CUS-1001,2024-03-15,240.96,29,South,Widget A
ORD-009787,CUS-1001,2024-06-30,508.42,19,East,nan
ORD-009788,CUS-1001,01/02/2024,1918.62,1,South,Widget A
ORD-009789,nan,2024-01-01,841.15,24,North,Widget B
ORD-009790,CUS-1001,2024-03-15,837.25,27,West,Widget A
ORD-009791,CUS-1001,2024-06-30,946.69,30,  Central  ,Widget B
ORD-009792,CUS-1001,2024-01-01,1299.52,3,East,Widget A
ORD-009793,CUS-1001,2024-01-01,1840.8,1,South,Widget B
ORD-009794,CUS-1001,2024-03-15,-158.98,39,West,Widget A
ORD-009795,CUS-1002,2024-03-15,1642.37,11,South,nan
ORD-009796,CUS-1001,2024-01-01,903.38,44,West,Widget B
ORD-009797,CUS-1001,2024-01-01,556.69,10,West,Gadget C
ORD-009798,CUS-1001,01/02/2024,1092.27,18,West,Widget A
ORD-009799,CUS-1001,2024-03-15,1085.37,43,West,Widget A
ORD-009800,CUS-1001,2024-03-15,275.43,7,  Central  ,Widget B
ORD-009801,CUS-1002,2024-01-01,203.03,45,West,Widget B
ORD-009802,CUS-1002,2024-01-01,1257.49,1,  Central  ,Gadget C
ORD-009803,CUS-1002,2024-03-15,1473.41,9,South,Widget A
ORD-009804,CUS-1001,2024-01-01,1233.5,15,North,Widget B
ORD-009805,CUS-1003,2024-01-01,712.3,35,  Central  ,Widget B
ORD-009806,CUS-1002,01/02/2024,1116.15,29,North,nan
ORD-009807,CUS-1001,2024-01-01,1813.66,21,East,Gadget C
ORD-009808,CUS-1002,2024-03-15,1848.53,28,East,Widget A
ORD-009809,CUS-1003,2024-01-01,-199.63,27,South,Widget A
ORD-009810,CUS-1001,2024-03-15,199.2,39,South,Widget B
ORD-009811,CUS-1001,01/02/2024,1309.98,21,North,Widget B
ORD-009812,CUS-1002,01/02/2024,357.05,46,North,Gadget C
ORD-009813,CUS-1001,not-a-date,1604.11,23,  Central  ,Widget A
ORD-009814,nan,2024-01-01,568.85,42,South,Widget B
ORD-009815,CUS-1001,2024-03-15,309.45,34,South,nan
ORD-009816,CUS-1001,2024-01-01,1634.02,20,North,Widget A
ORD-009817,CUS-1001,2024-06-30,424.93,15,North,Widget A
ORD-009818,CUS-1001,2024-01-01,27.59,25,East,Widget A
ORD-009819,nan,01/02/2024,1645.31,2,North,Widget A
ORD-009820,CUS-1003,2024-01-01,196.69,17,South,Widget A
ORD-009821,nan,2024-01-01,845.28,25,  Central  ,Widget B
ORD-009822,CUS-1002,2024-01-01,797.66,18,East,Widget B
ORD-009823,CUS-1002,2024-01-01,294.55,5,North,Widget A
ORD-009824,CUS-1001,2024-01-01,80.01,30,West,Widget A
ORD-009825,CUS-1001,2024-01-01,178.53,47,North,Widget A
ORD-009826,nan,2024-03-15,860.75,22,South,Widget B
ORD-009827,CUS-1002,2024-01-01,1914.61,17,South,Widget A
ORD-009828,CUS-1002,2024-01-01,1452.64,35,East,Widget A
ORD-009829,CUS-1002,2024-06-30,1432.44,2,North,Widget A
ORD-009830,CUS-1003,01/02/2024,1342.73,45,East,Widget A
ORD-009831,CUS-1001,2024-01-01,1540.54,24,East,Gadget C
ORD-009832,CUS-1002,2024-01-01,-137.06,38,South,Widget A
ORD-009833,CUS-1002,2024-01-01,1971.35,16,South,Widget A
ORD-009834,CUS-1003,01/02/2024,-446.91,11,South,Widget A
ORD-009835,CUS-1001,not-a-date,1265.43,34,  Central  ,Gadget C
ORD-009836,CUS-1001,01/02/2024,52.13,15,East,Gadget C
ORD-009837,CUS-1002,2024-06-30,1511.76,35,South,Widget B
ORD-009838,CUS-1003,2024-03-15,718.19,35,West,Widget B
ORD-009839,nan,2024-06-30,1549.81,35,South,Widget B
ORD-009840,CUS-1002,01/02/2024,1696.46,39,North,nan
ORD-009841,CUS-1001,01/02/2024,54.36,20,North,Widget A
ORD-009842,CUS-1001,2024-03-15,775.66,49,East,Widget B
ORD-009843,CUS-1002,2024-03-15,1810.84,43,North,Widget B
ORD-009844,CUS-1001,2024-01-01,264.61,23,West,Widget B
ORD-009845,CUS-1002,2024-01-01,1491.17,3,North,nan
ORD-009846,CUS-1003,2024-01-01,653.21,3,South,Gadget C
ORD-009847,CUS-1001,2024-01-01,1023.62,24,East,Widget B
ORD-009848,CUS-1001,2024-06-30,1808.21,2,  Central  ,Widget A
ORD-009849,CUS-1001,2024-03-15,1269.58,47,North,Gadget C
ORD-009850,CUS-1001,2024-01-01,873.05,21,East,Widget A
ORD-009851,CUS-1002,2024-01-01,1397.21,21,South,Widget B
ORD-009852,CUS-1001,2024-01-01,453.55,26,South,Widget A
ORD-009853,CUS-1001,2024-03-15,34.45,49,North,Widget B
ORD-009854,CUS-1001,2024-06-30,1241.03,30,North,Widget A
ORD-009855,CUS-1001,2024-01-01,1723.64,35,West,Widget B
ORD-009856,CUS-1002,2024-01-01,1402.16,28,West,Widget A
ORD-009857,CUS-1002,2024-06-30,1043.64,21,North,Gadget C
ORD-009858,CUS-1002,01/02/2024,-396.99,5,East,Widget B
ORD-009859,CUS-1002,not-a-date,179.01,34,South,Widget B
ORD-009860,CUS-1001,2024-01-01,566.96,25,North,Widget B
ORD-009861,CUS-1002,2024-01-01,1926.83,47,South,Widget B
ORD-009862,CUS-1001,01/02/2024,929.2,7,North,Gadget C
ORD-009863,nan,2024-01-01,1611.31,42,South,Widget B
ORD-009864,CUS-1001,2024-03-15,35.72,33,North,Widget B
ORD-009865,CUS-1002,2024-03-15,950.38,10,South,Widget A
ORD-009866,CUS-1001,2024-01-01,501.27,26,South,Widget A
ORD-009867,CUS-1003,2024-01-01,1905.96,40,North,Gadget C
ORD-009868,CUS-1001,2024-03-15,405.36,35,East,Gadget C
ORD-009869,nan,2024-06-30,108.93,12,East,Widget A
ORD-009870,CUS-1001,2024-01-01,332.41,34,East,Widget A
ORD-009871,CUS-1003,2024-03-15,135.51,5,West,Gadget C
ORD-009872,CUS-1002,2024-01-01,637.62,7,South,Gadget C
ORD-009873,CUS-1001,2024-06-30,-225.32,20,East,Widget B
ORD-009874,CUS-1001,01/02/2024,1861.78,4,West,Widget A
ORD-009875,CUS-1001,2024-01-01,1148.18,30,South,Widget B
ORD-009876,CUS-1003,2024-03-15,1663.74,9,East,Gadget C
ORD-009877,CUS-1003,2024-03-15,805.83,16,East,Widget A
ORD-009878,CUS-1001,2024-03-15,1783.12,29,South,Widget A
ORD-009879,CUS-1001,2024-01-01,428.14,42,East,Gadget C
ORD-009880,CUS-1001,2024-03-15,812.31,7,North,Widget B
ORD-009881,CUS-1001,2024-03-15,250.02,16,North,Widget B
ORD-009882,CUS-1002,2024-01-01,1873.83,22,West,Widget A
ORD-009883,CUS-1001,2024-01-01,682.97,6,West,Widget B
ORD-009884,CUS-1001,not-a-date,499.52,10,West,Widget B
ORD-009885,CUS-1003,01/02/2024,-31.93,25,East,Widget A
ORD-009886,CUS-1002,2024-01-01,-309.48,20,North,Widget B
ORD-009887,CUS-1003,not-a-date,1013.1,32,East,Gadget C
ORD-009888,CUS-1001,2024-01-01,1348.82,43,  Central  ,Gadget C
ORD-009889,nan,2024-03-15,1620.22,14,  Central  ,Widget A
ORD-009890,CUS-1002,2024-01-01,1408.34,9,West,Widget A
ORD-009891,CUS-1002,2024-01-01,990.22,44,East,Widget B
ORD-009892,CUS-1001,2024-06-30,-424.83,18,East,Widget B
ORD-009893,nan,2024-03-15,1950.99,4,South,Gadget C
ORD-009894,CUS-1002,2024-01-01,899.7,46,East,Widget B
ORD-009895,CUS-1003,2024-06-30,649.77,30,South,Gadget C
ORD-009896,CUS-1002,2024-06-30,1294.82,48,South,Widget B
ORD-009897,CUS-1003,2024-03-15,-500.0,42,East,Widget A
ORD-009898,CUS-1002,2024-01-01,1875.42,31,  Central  ,Widget A
ORD-009899,nan,2024-01-01,710.86,40,North,Widget B
ORD-009900,CUS-1001,2024-03-15,-61.21,7,North,Widget B
ORD-009901,CUS-1001,2024-06-30,1252.4,32,North,Widget A
ORD-009902,CUS-1002,2024-01-01,1420.46,8,East,Widget A
ORD-009903,CUS-1002,2024-01-01,89.71,3,West,Widget A
ORD-009904,CUS-1002,2024-01-01,1801.66,41,West,Widget A
ORD-009905,CUS-1002,2024-01-01,363.44,4,South,Widget A
ORD-009906,CUS-1002,01/02/2024,458.16,1,East,Widget B
ORD-009907,CUS-1003,2024-01-01,1391.79,24,North,Widget B
ORD-009908,CUS-1001,01/02/2024,405.73,19,South,Gadget C
ORD-009909,CUS-1003,01/02/2024,275.77,47,West,Widget A
ORD-009910,CUS-1001,2024-01-01,1899.19,34,West,nan
ORD-009911,CUS-1002,not-a-date,1289.7,4,East,Widget B
ORD-009912,nan,2024-01-01,1895.25,8,West,Gadget C
ORD-009913,CUS-1001,2024-01-01,135.57,42,South,Widget A
ORD-009914,CUS-1001,2024-01-01,80.55,40,North,Widget A
ORD-009915,CUS-1001,01/02/2024,565.98,40,East,Widget A
ORD-009916,CUS-1002,2024-01-01,86.44,14,  Central  ,Widget A
ORD-009917,CUS-1001,2024-06-30,882.7,47,West,Widget A
ORD-009918,CUS-1001,2024-01-01,1923.45,24,West,Widget A
ORD-009919,nan,2024-01-01,720.2,8,East,Gadget C
ORD-009920,CUS-1001,2024-03-15,1467.17,43,  Central  ,Gadget C
ORD-009921,CUS-1002,2024-06-30,1296.4,6,East,Widget A
ORD-009922,CUS-1002,01/02/2024,74.16,6,South,Widget A
ORD-009923,CUS-1001,2024-01-01,471.81,19,East,Widget A
ORD-009924,CUS-1001,2024-01-01,1263.8,41,East,Gadget C
ORD-009925,nan,2024-01-01,193.15,26,East,Widget B
ORD-009926,CUS-1002,01/02/2024,920.13,8,South,Gadget C
ORD-009927,CUS-1001,01/02/2024,1358.41,43,  Central  ,Widget A
ORD-009928,CUS-1003,2024-01-01,686.22,26,  Central  ,Widget B
ORD-009929,CUS-1002,01/02/2024,-419.27,46,West,Widget A
ORD-009930,CUS-1001,2024-03-15,1449.26,30,North,Widget A
ORD-009931,CUS-1002,2024-01-01,843.49,16,South,Widget B
ORD-009932,CUS-1002,2024-01-01,1068.64,7,  Central  ,Widget B
ORD-009933,CUS-1001,2024-03-15,407.52,41,West,Gadget C
ORD-009934,CUS-1003,2024-01-01,1581.27,5,South,Widget B
ORD-009935,CUS-1001,2024-01-01,1203.48,42,East,Widget A
ORD-009936,CUS-1001,2024-01-01,1946.11,37,North,Widget B
ORD-009937,CUS-1001,01/02/2024,1514.47,21,West,Widget A
ORD-009938,CUS-1003,01/02/2024,1202.76,29,South,Widget B
ORD-009939,CUS-1002,01/02/2024,1232.7,23,South,Widget A
ORD-009940,nan,2024-01-01,672.64,2,North,Widget A
ORD-009941,CUS-1001,01/02/2024,896.42,44,North,Widget A
ORD-009942,CUS-1003,2024-01-01,1349.83,38,  Central  ,Widget B
ORD-009943,CUS-1002,2024-03-15,1034.91,43,West,Widget B
ORD-009944,CUS-1001,2024-06-30,1909.0,29,South,Widget A
ORD-009945,CUS-1001,01/02/2024,1111.27,48,North,Widget A
ORD-009946,CUS-1003,2024-01-01,-78.33,4,East,Widget A
ORD-009947,CUS-1001,2024-03-15,261.24,30,West,nan
ORD-009948,CUS-1002,2024-01-01,101.83,45,South,Gadget C
ORD-009949,CUS-1002,2024-01-01,1807.22,24,East,Widget B
ORD-009950,CUS-1001,2024-06-30,637.17,24,  Central  ,Gadget C
ORD-009951,nan,2024-01-01,1673.92,41,South,Widget A
ORD-009952,CUS-1003,2024-01-01,896.7,18,West,Widget A
ORD-009953,CUS-1002,01/02/2024,1841.76,4,South,Widget B
ORD-009954,CUS-1002,01/02/2024,969.61,14,North,Gadget C
ORD-009955,CUS-1002,01/02/2024,1721.65,43,West,Widget A
ORD-009956,CUS-1002,2024-01-01,-110.76,16,  Central  ,Gadget C
ORD-009957,CUS-1001,2024-03-15,539.76,11,North,Widget A
ORD-009958,CUS-1002,2024-01-01,1157.34,22,East,Widget A
ORD-009959,CUS-1001,2024-06-30,543.37,24,West,Gadget C
ORD-009960,CUS-1002,2024-01-01,407.79,47,West,Widget B
ORD-009961,CUS-1002,2024-01-01,645.22,34,East,Widget B
ORD-009962,CUS-1001,01/02/2024,-117.73,39,West,Widget A
ORD-009963,nan,2024-01-01,998.16,2,West,Widget B
ORD-009964,CUS-1001,01/02/2024,1277.76,43,South,Gadget C
ORD-009965,CUS-1001,2024-01-01,1935.18,20,North,Widget A
ORD-009966,CUS-1001,2024-01-01,943.65,5,West,Widget A
ORD-009967,CUS-1002,2024-01-01,1524.33,15,  Central  ,Widget A
ORD-009968,CUS-1001,2024-01-01,987.17,32,North,Widget A
ORD-009969,CUS-1002,2024-01-01,873.27,4,West,Widget A
ORD-009970,CUS-1002,2024-01-01,830.53,37,North,Widget B
ORD-009971,CUS-1001,2024-01-01,1752.63,9,West,Widget A
ORD-009972,nan,2024-03-15,300.94,42,North,nan
ORD-009973,CUS-1001,2024-03-15,587.48,8,  Central  ,Gadget C
ORD-009974,CUS-1002,2024-01-01,1444.57,44,West,Widget B
ORD-009975,CUS-1001,2024-01-01,598.61,37,West,Gadget C
ORD-009976,CUS-1002,2024-01-01,-299.78,10,North,nan
ORD-009977,CUS-1003,2024-01-01,441.27,20,North,Widget B
ORD-009978,CUS-1001,2024-01-01,68.48,5,East,Widget A
ORD-009979,CUS-1001,2024-01-01,591.82,3,North,Gadget C
ORD-009980,CUS-1001,2024-06-30,660.17,18,South,Widget A
ORD-009981,CUS-1001,2024-03-15,1906.93,11,  Central  ,Widget A
ORD-009982,nan,2024-01-01,1617.91,38,South,Widget B
ORD-009983,CUS-1002,2024-01-01,253.4,36,South,Widget A
ORD-009984,CUS-1002,2024-01-01,254.46,15,West,Widget A
ORD-009985,nan,2024-01-01,1994.02,11,East,Widget B
ORD-009986,CUS-1003,01/02/2024,1346.35,44,South,Widget A
ORD-009987,CUS-1003,2024-01-01,1254.74,22,West,Gadget C
ORD-009988,CUS-1001,2024-01-01,1181.1,32,North,Gadget C
ORD-009989,CUS-1001,2024-01-01,307.92,33,North,Widget B
ORD-009990,CUS-1001,01/02/2024,536.11,34,South,Widget A
ORD-009991,CUS-1001,2024-01-01,870.43,48,South,Widget A
ORD-009992,CUS-1001,2024-06-30,898.25,35,  Central  ,Widget B
ORD-009993,CUS-1001,2024-01-01,1941.83,3,  Central  ,Widget A
ORD-009994,CUS-1001,2024-01-01,97.09,20,North,Widget A
ORD-009995,CUS-1002,2024-01-01,39.26,11,West,Widget A
ORD-009996,CUS-1001,01/02/2024,1830.63,12,West,Widget B
ORD-009997,CUS-1001,2024-01-01,1756.34,11,North,Gadget C
ORD-009998,CUS-1001,2024-01-01,586.28,42,South,Gadget C
ORD-009999,CUS-1002,2024-01-01,649.44,44,South,Widget A
ORD-010000,CUS-1002,2024-01-01,1188.15,10,North,Widget A
ORD-010001,CUS-1002,2024-01-01,412.07,28,South,Widget B
ORD-010002,CUS-1001,01/02/2024,-216.95,23,North,Widget A
ORD-010003,CUS-1001,01/02/2024,546.42,37,East,Widget B
ORD-010004,CUS-1001,01/02/2024,129.24,43,South,Widget B
ORD-010005,CUS-1001,2024-06-30,1070.16,23,South,Widget A
ORD-010006,CUS-1001,2024-01-01,1469.54,21,South,Widget A
ORD-010007,nan,not-a-date,1912.92,24,East,Widget A
ORD-010008,CUS-1001,2024-01-01,1253.51,25,North,Widget A
ORD-010009,CUS-1001,2024-01-01,-425.33,48,North,Widget A
ORD-010010,CUS-1002,01/02/2024,1328.05,7,East,Gadget C
ORD-010011,CUS-1002,2024-01-01,194.12,9,South,Gadget C
ORD-010012,CUS-1001,2024-01-01,396.44,20,North,Widget B
ORD-010013,CUS-1001,01/02/2024,600.27,20,South,Widget A
ORD-010014,nan,2024-01-01,120.39,24,  Central  ,Widget A
ORD-010015,CUS-1001,2024-01-01,738.1,49,East,Widget B
ORD-010016,CUS-1002,2024-03-15,1536.37,29,West,Widget B
ORD-010017,CUS-1003,2024-01-01,116.92,13,West,Widget A
ORD-010018,CUS-1001,2024-01-01,996.74,13,East,Widget B
ORD-010019,CUS-1002,2024-01-01,460.34,6,South,Widget A
ORD-010020,CUS-1001,2024-06-30,1137.09,1,West,nan
ORD-010021,CUS-1001,2024-06-30,989.79,15,South,Widget A
ORD-010022,CUS-1001,01/02/2024,340.41,35,South,Widget A
ORD-010023,nan,2024-01-01,1706.72,41,South,Widget B
ORD-010024,CUS-1001,2024-01-01,1005.94,35,South,Gadget C
ORD-010025,CUS-1001,2024-01-01,1971.49,49,West,Widget B
ORD-010026,nan,2024-03-15,1969.53,13,North,Widget A
ORD-010027,CUS-1001,01/02/2024,509.61,31,East,Widget B
ORD-010028,CUS-1003,2024-03-15,1767.27,38,East,Widget B
ORD-010029,CUS-1002,2024-01-01,1441.91,49,  Central  ,Gadget C
ORD-010030,CUS-1002,not-a-date,870.12,15,South,Widget B
ORD-010031,CUS-1003,2024-01-01,1632.1,9,South,Widget A
ORD-010032,CUS-1002,2024-01-01,846.6,48,East,Widget A
ORD-010033,CUS-1001,2024-01-01,989.89,31,North,Widget B
ORD-010034,nan,01/02/2024,749.9,39,South,Widget A
ORD-010035,nan,not-a-date,1688.72,30,North,Gadget C
ORD-010036,nan,2024-01-01,-402.66,7,North,Widget A
ORD-010037,CUS-1002,2024-06-30,311.02,7,South,Widget A
ORD-010038,CUS-1002,2024-01-01,1183.73,16,West,Widget A
ORD-010039,CUS-1002,2024-01-01,242.66,31,South,Widget A
ORD-010040,CUS-1001,2024-01-01,1771.96,47,East,Gadget C
ORD-010041,CUS-1002,2024-01-01,448.24,27,South,Widget B
ORD-010042,CUS-1002,2024-03-15,-11.39,26,South,Widget A
ORD-010043,CUS-1002,2024-01-01,1493.8,38,East,Gadget C
ORD-010044,CUS-1001,2024-01-01,1335.8,34,  Central  ,Widget B
ORD-010045,CUS-1002,2024-01-01,-160.4,41,East,Widget B
ORD-010046,CUS-1002,2024-03-15,1242.1,15,West,Widget A
ORD-010047,CUS-1002,2024-06-30,1544.71,11,South,Gadget C
ORD-010048,nan,2024-03-15,348.53,34,South,Widget B
ORD-010049,CUS-1002,2024-01-01,616.04,6,North,Widget A
ORD-010050,CUS-1001,2024-01-01,976.27,39,East,Widget B
ORD-010051,CUS-1001,2024-01-01,1269.97,46,West,Widget A
ORD-010052,CUS-1002,2024-06-30,1231.22,33,East,Widget A
ORD-010053,CUS-1001,2024-01-01,992.42,37,West,Widget A
ORD-010054,CUS-1003,2024-06-30,1326.29,27,North,Widget A
ORD-010055,CUS-1001,2024-03-15,51.8,18,East,Gadget C
ORD-010056,CUS-1001,2024-03-15,653.85,11,South,Widget B
ORD-010057,CUS-1001,2024-03-15,1149.16,27,South,Widget B
ORD-010058,CUS-1002,2024-01-01,619.38,45,South,Widget A
ORD-010059,nan,2024-01-01,1883.72,41,West,Widget A
ORD-010060,nan,2024-01-01,1927.63,19,West,Widget A
ORD-010061,CUS-1002,2024-01-01,749.02,8,East,Gadget C
ORD-010062,CUS-1003,2024-03-15,470.74,49,East,Widget B
ORD-010063,CUS-1001,2024-01-01,456.24,1,  Central  ,Widget A
ORD-010064,CUS-1002,not-a-date,893.5,9,West,Widget A
ORD-010065,nan,not-a-date,1915.5,27,North,Widget A
ORD-010066,CUS-1001,2024-01-01,480.59,42,West,Widget A
ORD-010067,nan,2024-01-01,668.85,5,North,Widget B
ORD-010068,CUS-1001,2024-01-01,1122.74,13,North,Widget A
ORD-010069,CUS-1001,2024-01-01,1144.08,48,  Central  ,Widget A
ORD-010070,CUS-1002,01/02/2024,1328.5,4,North,Widget B
ORD-010071,nan,2024-03-15,1458.65,10,West,Widget A
ORD-010072,CUS-1001,2024-03-15,1584.72,2,East,Widget A
ORD-010073,CUS-1003,2024-01-01,987.58,37,West,nan
ORD-010074,CUS-1001,2024-03-15,151.59,17,East,Gadget C
ORD-010075,CUS-1002,01/02/2024,1355.76,35,West,Gadget C
ORD-010076,CUS-1002,2024-06-30,1189.16,1,  Central  ,Widget A
ORD-010077,CUS-1001,2024-03-15,436.03,9,West,nan
ORD-010078,CUS-1002,2024-03-15,1709.2,6,South,Widget B
ORD-010079,CUS-1002,2024-01-01,1485.6,2,West,Widget A
ORD-010080,CUS-1002,2024-03-15,849.6,1,South,Widget A
ORD-010081,CUS-1001,2024-01-01,1937.87,12,North,Widget A
ORD-010082,CUS-1001,2024-01-01,1356.83,43,  Central  ,Widget A
ORD-010083,nan,2024-01-01,1860.6,27,South,Widget A
ORD-010084,CUS-1002,2024-01-01,1460.11,38,North,Widget A
ORD-010085,CUS-1003,2024-01-01,1423.93,7,East,Widget A
ORD-010086,CUS-1002,2024-01-01,443.63,45,  Central  ,Widget A
ORD-010087,CUS-1003,2024-03-15,844.12,47,West,Widget A
ORD-010088,CUS-1001,01/02/2024,1275.52,30,South,Gadget C
ORD-010089,CUS-1002,2024-06-30,1658.23,39,West,Widget A
ORD-010090,CUS-1002,2024-03-15,1823.31,21,South,Gadget C
ORD-010091,CUS-1001,2024-01-01,172.77,11,East,Gadget C
ORD-010092,CUS-1001,2024-03-15,1432.47,43,North,Widget B
ORD-010093,CUS-1002,01/02/2024,539.4,6,South,Widget A
ORD-010094,CUS-1003,2024-01-01,-191.38,19,  Central  ,Widget A
ORD-010095,CUS-1002,2024-06-30,641.65,4,South,Gadget C
ORD-010096,CUS-1001,2024-06-30,1146.15,15,West,nan
ORD-010097,nan,2024-01-01,1058.25,41,South,Widget B
ORD-010098,CUS-1001,2024-03-15,1745.39,37,North,Gadget C
ORD-010099,CUS-1001,2024-01-01,1311.15,44,East,Gadget C
ORD-010100,nan,2024-06-30,493.51,40,South,Widget B
ORD-010101,CUS-1003,01/02/2024,1261.58,26,South,Widget A
ORD-010102,nan,2024-01-01,-248.95,48,North,Widget A
ORD-010103,CUS-1003,2024-03-15,734.99,28,South,Widget A
ORD-010104,CUS-1002,01/02/2024,532.96,32,West,Gadget C
ORD-010105,CUS-1001,2024-01-01,1820.19,21,South,Widget A
ORD-010106,CUS-1001,2024-03-15,316.35,15,East,Widget B
ORD-010107,nan,2024-03-15,291.99,40,North,Widget A
ORD-010108,CUS-1003,2024-01-01,1182.39,46,West,Widget A
ORD-010109,CUS-1001,2024-03-15,623.68,43,West,Gadget C
ORD-010110,CUS-1001,2024-01-01,1013.42,37,South,Widget A
ORD-010111,CUS-1001,2024-01-01,542.87,16,South,Widget A
ORD-010112,CUS-1001,01/02/2024,742.5,41,North,Widget B
ORD-010113,CUS-1003,2024-01-01,-399.75,45,  Central  ,Widget A
ORD-010114,CUS-1001,2024-01-01,-155.5,23,East,Widget A
ORD-010115,CUS-1002,2024-06-30,166.78,12,North,Widget A
ORD-010116,nan,2024-03-15,870.06,33,West,nan
ORD-010117,CUS-1002,01/02/2024,1377.75,11,West,Gadget C
ORD-010118,CUS-1002,01/02/2024,1421.24,48,North,Gadget C
ORD-010119,CUS-1001,not-a-date,549.14,42,South,Widget B
ORD-010120,CUS-1001,not-a-date,1091.5,33,South,Widget B
ORD-010121,CUS-1001,2024-01-01,774.57,26,South,Widget A
ORD-010122,CUS-1001,2024-01-01,83.27,9,West,Widget B
ORD-010123,CUS-1001,2024-01-01,869.37,3,West,Widget B
ORD-010124,CUS-1001,2024-01-01,1350.49,1,West,Gadget C
ORD-010125,CUS-1001,2024-01-01,1891.4,5,East,Gadget C
ORD-010126,CUS-1001,01/02/2024,-354.37,21,West,Gadget C
ORD-010127,nan,2024-03-15,860.6,15,North,nan
ORD-010128,CUS-1001,2024-06-30,1882.9,18,South,Gadget C
ORD-010129,CUS-1001,2024-01-01,944.23,9,South,Widget A
ORD-010130,CUS-1003,2024-01-01,1788.49,36,South,Widget A
ORD-010131,CUS-1001,2024-01-01,1367.5,49,North,Widget A
ORD-010132,CUS-1002,2024-01-01,1733.33,1,East,Widget A
ORD-010133,CUS-1003,2024-01-01,1519.0,36,North,Gadget C
ORD-010134,CUS-1002,2024-06-30,153.69,44,North,Widget B
ORD-010135,CUS-1001,2024-01-01,1527.39,22,South,Widget A
ORD-010136,CUS-1002,2024-03-15,264.43,28,West,Widget B
ORD-010137,CUS-1002,2024-01-01,1499.7,40,North,Widget B
ORD-010138,CUS-1001,01/02/2024,843.91,32,South,Widget A
ORD-010139,CUS-1001,not-a-date,1372.68,15,East,Widget A
ORD-010140,CUS-1001,2024-06-30,130.45,16,North,Widget A
ORD-010141,CUS-1003,2024-01-01,236.88,2,North,Widget A
ORD-010142,CUS-1001,2024-06-30,222.1,40,North,Widget A
ORD-010143,CUS-1001,2024-01-01,757.28,18,  Central  ,Widget B
ORD-010144,CUS-1002,2024-03-15,347.61,43,North,Gadget C
ORD-010145,nan,2024-01-01,25.73,18,East,Widget A
ORD-010146,CUS-1001,01/02/2024,1759.48,26,North,nan
